353,5000.0,62.684,3.04946,2.04919
363,1.0,56.6436,3.2156,2.16265
363,2.0,57.2055,3.24672,2.1834
363,5.0,56.5823,3.21033,2.15913
363,10.0,54.6732,3.09653,2.08323
363,20.0,57.705,3.27314,2.201
363,50.0,50.1593,2.83257,1.9072
363,100.0,56.8067,3.20632,2.15636
363,200.0,57.1305,3.21253,2.16043
363,500.0,54.3373,3.01143,2.02609
363,1000.0,58.8989,3.2029,2.15339
363,2000.0,60.3249,3.17203,2.13221
363,5000.0,61.0667,2.98447,2.00594
373,1.0,57.8525,3.30714,2.22381
373,2.0,54.2711,3.10081,2.08625
373,5.0,55.22,3.15669,2.12352
373,10.0,56.4107,3.22369,2.16818
373,20.0,51.8093,2.9552,1.98915
373,50.0,54.4529,3.10443,2.08862
373,100.0,55.7761,3.17213,2.13371
373,200.0,56.0944,3.17778,2.13741
373,500.0,61.3373,3.4304,2.30558
373,1000.0,55.9514,3.05901,2.05756
373,2000.0,58.8,3.10589,2.0882
373,5000.0,63.9692,3.14617,2.11384
